s_mlu_morphemes,s_ttr,s_ndw,s_n_utterances,s_mean_surprisal,action,action_name,ns_mlu_morphemes,ns_ttr,ns_ndw,ns_n_utterances,ns_mean_surprisal
1.0,0.33880001306533813,1.0,1.0,0.5,6,story_retelling,1.0,0.34964054822921753,1.0,1.0,0.48957452178001404
1.0,0.33880001306533813,1.0,1.0,0.5,1,phonological_cueing,1.0,0.34154918789863586,1.0,1.0,0.4961642324924469
1.0,0.33880001306533813,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.35769423842430115,1.0,1.0,0.48494482040405273
1.0,0.33880001306533813,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.34352993965148926,1.0,1.0,0.48680761456489563
1.0,0.33880001306533813,1.0,1.0,0.5,6,story_retelling,1.0,0.34127962589263916,1.0,1.0,0.49112528562545776
1.0,0.335099995136261,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.35245373845100403,1.0,1.0,0.48853233456611633
1.0,0.335099995136261,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.34485021233558655,1.0,1.0,0.4954443573951721
1.0,0.335099995136261,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.35157322883605957,1.0,1.0,0.4905202388763428
1.0,0.335099995136261,1.0,1.0,0.5,1,phonological_cueing,1.0,0.3376730978488922,1.0,1.0,0.4948594868183136
1.0,0.335099995136261,1.0,1.0,0.5,5,script_training,1.0,0.3375590741634369,1.0,1.0,0.48476290702819824
1.0,0.2718000113964081,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.2809479534626007,1.0,1.0,0.4941420555114746
1.0,0.2718000113964081,1.0,1.0,0.5,5,script_training,1.0,0.2731309235095978,1.0,1.0,0.4996781051158905
1.0,0.2718000113964081,1.0,1.0,0.5,1,phonological_cueing,1.0,0.27778878808021545,1.0,1.0,0.4908629059791565
1.0,0.2718000113964081,1.0,1.0,0.5,1,phonological_cueing,1.0,0.2804749011993408,1.0,1.0,0.4936676621437073
1.0,0.2718000113964081,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.28079256415367126,1.0,1.0,0.4827350080013275
1.0,0.25679999589920044,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.2629930377006531,1.0,1.0,0.48916497826576233
1.0,0.25679999589920044,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.2680772840976715,1.0,1.0,0.4899222254753113
1.0,0.25679999589920044,1.0,1.0,0.5,6,story_retelling,1.0,0.26323071122169495,1.0,1.0,0.4899148643016815
1.0,0.25679999589920044,1.0,1.0,0.5,6,story_retelling,1.0,0.2668905556201935,1.0,1.0,0.4953834116458893
1.0,0.25679999589920044,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.2683853507041931,1.0,1.0,0.497142493724823
1.0,0.21879999339580536,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.22467519342899323,1.0,1.0,0.4901907444000244
1.0,0.21879999339580536,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.22743716835975647,1.0,1.0,0.4937784969806671
1.0,0.21879999339580536,1.0,1.0,0.5,6,story_retelling,1.0,0.22772216796875,1.0,1.0,0.4869803190231323
1.0,0.21879999339580536,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.22567135095596313,1.0,1.0,0.49616074562072754
1.0,0.21879999339580536,1.0,1.0,0.5,0,SFA_naming,1.0,0.22827008366584778,1.0,1.0,0.4954104423522949
1.0,0.20739999413490295,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.21485863626003265,1.0,1.0,0.4926968216896057
1.0,0.20739999413490295,1.0,1.0,0.5,5,script_training,1.0,0.2203197181224823,1.0,1.0,0.4948347210884094
1.0,0.20739999413490295,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.21512773633003235,1.0,1.0,0.49612969160079956
1.0,0.20739999413490295,1.0,1.0,0.5,6,story_retelling,1.0,0.2154035121202469,1.0,1.0,0.49668145179748535
1.0,0.20739999413490295,1.0,1.0,0.5,6,story_retelling,1.0,0.21958687901496887,1.0,1.0,0.49402308464050293
1.0,0.3718000054359436,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.39023661613464355,1.0,1.0,0.48973536491394043
1.0,0.3718000054359436,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.38096997141838074,1.0,1.0,0.4842868149280548
1.0,0.3718000054359436,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.3779507279396057,1.0,1.0,0.4844629466533661
1.0,0.3718000054359436,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.38674235343933105,1.0,1.0,0.4912070035934448
1.0,0.3718000054359436,1.0,1.0,0.5,9,writing_to_dictation,0.9988240599632263,0.3810919225215912,1.0,1.0,0.484098881483078
1.0,0.33629998564720154,1.0,1.0,0.5,6,story_retelling,1.0,0.3419696092605591,1.0,1.0,0.49851086735725403
1.0,0.33629998564720154,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.3456411361694336,1.0,1.0,0.4876595437526703
1.0,0.33629998564720154,1.0,1.0,0.5,6,story_retelling,1.0,0.34076234698295593,1.0,1.0,0.4872244596481323
1.0,0.33629998564720154,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.34962937235832214,1.0,1.0,0.49180662631988525
1.0,0.33629998564720154,1.0,1.0,0.5,5,script_training,1.0,0.347754567861557,1.0,1.0,0.4878658354282379
0.5,0.666700005531311,1.0,0.0,0.5,8,reading_comprehension,0.5138233304023743,0.6690157651901245,1.0,0.005978296045213938,0.4917401373386383
0.5,0.666700005531311,1.0,0.0,0.5,10,word_picture_matching,0.5088483691215515,0.6702940464019775,1.0,0.00448197778314352,0.4875297248363495
0.5,0.666700005531311,1.0,0.0,0.5,11,free_conversation_prompting,0.5128061771392822,0.6766827702522278,1.0,0.022044969722628593,0.4820340871810913
0.5,0.666700005531311,1.0,0.0,0.5,5,script_training,0.5068525671958923,0.6739967465400696,1.0,0.02243455871939659,0.48675867915153503
0.5,0.666700005531311,1.0,0.0,0.5,5,script_training,0.5195311307907104,0.670063316822052,1.0,0.011457337066531181,0.49309003353118896
0.5,0.5,0.0,0.0,0.5,9,writing_to_dictation,0.5041370391845703,0.5068939924240112,0.006592013407498598,0.007854527793824673,0.5026580095291138
0.5,0.5,0.0,0.0,0.5,3,sentence_production_complex,0.5117185711860657,0.5092629194259644,0.011872656643390656,0.014423494227230549,0.49495023488998413
0.5,0.5,0.0,0.0,0.5,10,word_picture_matching,0.5074806213378906,0.5096124410629272,0.004701921250671148,0.0009766626171767712,0.4960516393184662
0.5,0.5,0.0,0.0,0.5,5,script_training,0.5120924711227417,0.5124683380126953,0.015597274526953697,0.012584084644913673,0.49179136753082275
0.5,0.5,0.0,0.0,0.5,1,phonological_cueing,0.5059079527854919,0.5102744698524475,0.011358569376170635,0.0046334704384207726,0.49178096652030945
1.0,0.2897000014781952,1.0,1.0,0.5,0,SFA_naming,1.0,0.28732410073280334,1.0,1.0,0.49242445826530457
1.0,0.2897000014781952,1.0,1.0,0.5,10,word_picture_matching,1.0,0.29269078373908997,1.0,1.0,0.49781644344329834
1.0,0.2897000014781952,1.0,1.0,0.5,0,SFA_naming,1.0,0.2954103648662567,1.0,1.0,0.49825519323349
1.0,0.2897000014781952,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.29599031805992126,1.0,1.0,0.489602655172348
1.0,0.2897000014781952,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.2979212701320648,1.0,1.0,0.4933813810348511
1.0,0.31279999017715454,1.0,1.0,0.5,1,phonological_cueing,1.0,0.3246604800224304,1.0,1.0,0.4893742501735687
1.0,0.31279999017715454,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.31864961981773376,1.0,1.0,0.49776190519332886
1.0,0.31279999017715454,1.0,1.0,0.5,8,reading_comprehension,1.0,0.3163985013961792,1.0,0.9968273639678955,0.4937838017940521
1.0,0.31279999017715454,1.0,1.0,0.5,0,SFA_naming,1.0,0.30490565299987793,1.0,1.0,0.4891693592071533
1.0,0.31279999017715454,1.0,1.0,0.5,10,word_picture_matching,1.0,0.3238796591758728,1.0,1.0,0.4950733184814453
1.0,0.3553999960422516,1.0,1.0,0.5,10,word_picture_matching,1.0,0.3479461073875427,1.0,1.0,0.49448615312576294
1.0,0.3553999960422516,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.3638093173503876,1.0,1.0,0.4802318513393402
1.0,0.3553999960422516,1.0,1.0,0.5,1,phonological_cueing,1.0,0.3644649088382721,1.0,1.0,0.49169817566871643
1.0,0.3553999960422516,1.0,1.0,0.5,6,story_retelling,1.0,0.3739294707775116,1.0,1.0,0.49474263191223145
1.0,0.3553999960422516,1.0,1.0,0.5,1,phonological_cueing,1.0,0.36525028944015503,1.0,1.0,0.4930121898651123
1.0,0.328000009059906,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.3397882580757141,1.0,1.0,0.48983630537986755
1.0,0.328000009059906,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.33569255471229553,1.0,1.0,0.489404559135437
1.0,0.328000009059906,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.3374062776565552,1.0,1.0,0.4827471673488617
1.0,0.328000009059906,1.0,1.0,0.5,8,reading_comprehension,1.0,0.33533406257629395,0.9996798038482666,1.0,0.48986661434173584
1.0,0.328000009059906,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.3433939516544342,1.0,1.0,0.4954734146595001
1.0,0.19200000166893005,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.2069719433784485,1.0,1.0,0.49487823247909546
1.0,0.19200000166893005,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.20687834918498993,1.0,1.0,0.4791453182697296
1.0,0.19200000166893005,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.20149123668670654,1.0,1.0,0.48678842186927795
1.0,0.19200000166893005,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.1999266892671585,1.0,1.0,0.4941146969795227
1.0,0.19200000166893005,1.0,1.0,0.5,0,SFA_naming,1.0,0.19106735289096832,1.0,1.0,0.491656631231308
1.0,0.21879999339580536,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.22019371390342712,1.0,1.0,0.4890107214450836
1.0,0.21879999339580536,1.0,1.0,0.5,5,script_training,0.9998942613601685,0.23677518963813782,1.0,1.0,0.48933175206184387
1.0,0.21879999339580536,1.0,1.0,0.5,1,phonological_cueing,1.0,0.22531071305274963,1.0,1.0,0.4977097809314728
1.0,0.21879999339580536,1.0,1.0,0.5,1,phonological_cueing,1.0,0.2152005136013031,1.0,1.0,0.4903979003429413
1.0,0.21879999339580536,1.0,1.0,0.5,10,word_picture_matching,0.9957567453384399,0.2210315465927124,1.0,1.0,0.4978165626525879
1.0,0.2870999872684479,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.3029562532901764,1.0,1.0,0.4836854338645935
1.0,0.2870999872684479,1.0,1.0,0.5,6,story_retelling,1.0,0.3013688325881958,1.0,1.0,0.4880985617637634
1.0,0.2870999872684479,1.0,1.0,0.5,10,word_picture_matching,1.0,0.28825822472572327,0.9955170750617981,1.0,0.5018556714057922
1.0,0.2870999872684479,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.3013794422149658,1.0,1.0,0.4808058738708496
1.0,0.2870999872684479,1.0,1.0,0.5,1,phonological_cueing,1.0,0.29359710216522217,1.0,1.0,0.4945671856403351
1.0,0.22349999845027924,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.2429376244544983,1.0,1.0,0.4863432049751282
1.0,0.22349999845027924,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.2268618494272232,1.0,1.0,0.49335622787475586
1.0,0.22349999845027924,1.0,1.0,0.5,0,SFA_naming,1.0,0.23208922147750854,1.0,1.0,0.49482855200767517
1.0,0.22349999845027924,1.0,1.0,0.5,8,reading_comprehension,1.0,0.22133074700832367,1.0,1.0,0.4993510842323303
1.0,0.22349999845027924,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.23785990476608276,1.0,1.0,0.49796202778816223
1.0,0.2994000017642975,1.0,1.0,0.5,5,script_training,1.0,0.31058087944984436,1.0,1.0,0.49517056345939636
1.0,0.2994000017642975,1.0,1.0,0.5,1,phonological_cueing,1.0,0.295944482088089,1.0,1.0,0.4904843270778656
1.0,0.2994000017642975,1.0,1.0,0.5,1,phonological_cueing,1.0,0.29626530408859253,1.0,1.0,0.5039252042770386
1.0,0.2994000017642975,1.0,1.0,0.5,10,word_picture_matching,1.0,0.2959781587123871,1.0,1.0,0.49592965841293335
1.0,0.2994000017642975,1.0,1.0,0.5,0,SFA_naming,1.0,0.29752564430236816,1.0,1.0,0.49142515659332275
1.0,0.314300000667572,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.3201448917388916,1.0,1.0,0.4933589994907379
1.0,0.314300000667572,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.3127560317516327,1.0,1.0,0.48966506123542786
1.0,0.314300000667572,1.0,1.0,0.5,5,script_training,1.0,0.3175133764743805,1.0,1.0,0.4999053180217743
1.0,0.314300000667572,1.0,1.0,0.5,6,story_retelling,1.0,0.33217301964759827,1.0,1.0,0.49346625804901123
1.0,0.314300000667572,1.0,1.0,0.5,5,script_training,1.0,0.3282286524772644,1.0,1.0,0.4883961081504822
1.0,0.13760000467300415,1.0,1.0,0.5,0,SFA_naming,1.0,0.14114446938037872,1.0,1.0,0.4975403845310211
1.0,0.13760000467300415,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.1402798593044281,1.0,1.0,0.4824674427509308
1.0,0.13760000467300415,1.0,1.0,0.5,10,word_picture_matching,1.0,0.14394861459732056,1.0,0.991027295589447,0.501915454864502
1.0,0.13760000467300415,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.15610717236995697,1.0,1.0,0.4848554730415344
1.0,0.13760000467300415,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.13837690651416779,1.0,1.0,0.4887867867946625
1.0,0.17180000245571136,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.1904011368751526,1.0,1.0,0.49402645230293274
1.0,0.17180000245571136,1.0,1.0,0.5,8,reading_comprehension,1.0,0.17542828619480133,1.0,1.0,0.49580714106559753
1.0,0.17180000245571136,1.0,1.0,0.5,0,SFA_naming,1.0,0.17653235793113708,1.0,1.0,0.4898020923137665
1.0,0.17180000245571136,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.18639181554317474,1.0,1.0,0.48487451672554016
1.0,0.17180000245571136,1.0,1.0,0.5,5,script_training,1.0,0.18832537531852722,1.0,1.0,0.4856146275997162
1.0,0.366100013256073,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.38054582476615906,1.0,1.0,0.4923083782196045
1.0,0.366100013256073,1.0,1.0,0.5,10,word_picture_matching,1.0,0.3684239685535431,1.0,1.0,0.4920351803302765
1.0,0.366100013256073,1.0,1.0,0.5,5,script_training,1.0,0.3690713346004486,1.0,1.0,0.4935097396373749
1.0,0.366100013256073,1.0,1.0,0.5,8,reading_comprehension,1.0,0.3700949251651764,1.0,1.0,0.49310410022735596
1.0,0.366100013256073,1.0,1.0,0.5,10,word_picture_matching,1.0,0.36953645944595337,1.0,1.0,0.49552208185195923
1.0,0.4255000054836273,1.0,1.0,0.5,5,script_training,1.0,0.44370782375335693,1.0,1.0,0.48832717537879944
1.0,0.4255000054836273,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.4356178939342499,1.0,1.0,0.4838319718837738
1.0,0.4255000054836273,1.0,1.0,0.5,6,story_retelling,1.0,0.43198394775390625,1.0,1.0,0.48971661925315857
1.0,0.4255000054836273,1.0,1.0,0.5,10,word_picture_matching,1.0,0.4282110035419464,1.0,0.9989262819290161,0.4865296483039856
1.0,0.4255000054836273,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.44976386427879333,1.0,1.0,0.49874696135520935
1.0,0.47749999165534973,1.0,1.0,0.5,5,script_training,1.0,0.48760032653808594,1.0,1.0,0.48874136805534363
1.0,0.47749999165534973,1.0,1.0,0.5,5,script_training,1.0,0.4899502396583557,1.0,1.0,0.4824732840061188
1.0,0.47749999165534973,1.0,1.0,0.5,1,phonological_cueing,0.9984481930732727,0.4731205403804779,1.0,1.0,0.48998698592185974
1.0,0.47749999165534973,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.48809656500816345,1.0,1.0,0.4851134419441223
1.0,0.47749999165534973,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.4834812581539154,1.0,1.0,0.49207255244255066
1.0,0.2856999933719635,1.0,1.0,0.5,6,story_retelling,1.0,0.2916747033596039,1.0,1.0,0.49045246839523315
1.0,0.2856999933719635,1.0,1.0,0.5,1,phonological_cueing,0.997312605381012,0.2898713946342468,1.0,1.0,0.4979170560836792
1.0,0.2856999933719635,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.29071128368377686,1.0,1.0,0.49217891693115234
1.0,0.2856999933719635,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.2979029417037964,1.0,1.0,0.49173885583877563
1.0,0.2856999933719635,1.0,1.0,0.5,0,SFA_naming,1.0,0.28884539008140564,1.0,1.0,0.48849013447761536
1.0,0.18359999358654022,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.19984892010688782,1.0,1.0,0.48304283618927
1.0,0.18359999358654022,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.19242888689041138,1.0,1.0,0.4899137616157532
1.0,0.18359999358654022,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.1948118954896927,1.0,1.0,0.48806074261665344
1.0,0.18359999358654022,1.0,1.0,0.5,6,story_retelling,1.0,0.18729287385940552,1.0,1.0,0.48772451281547546
1.0,0.18359999358654022,1.0,1.0,0.5,0,SFA_naming,1.0,0.1934613138437271,1.0,1.0,0.49226808547973633
1.0,0.21559999883174896,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.22366927564144135,1.0,1.0,0.4912688732147217
1.0,0.21559999883174896,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.22468069195747375,1.0,1.0,0.48644763231277466
1.0,0.21559999883174896,1.0,1.0,0.5,6,story_retelling,1.0,0.22770939767360687,1.0,1.0,0.48245975375175476
1.0,0.21559999883174896,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.2301902174949646,1.0,1.0,0.4911152720451355
1.0,0.21559999883174896,1.0,1.0,0.5,6,story_retelling,1.0,0.22199776768684387,0.9989437460899353,1.0,0.49466800689697266
1.0,0.2741999924182892,1.0,1.0,0.5,5,script_training,1.0,0.28186339139938354,1.0,1.0,0.5025014281272888
1.0,0.2741999924182892,1.0,1.0,0.5,8,reading_comprehension,1.0,0.2761441469192505,1.0,1.0,0.49962756037712097
1.0,0.2741999924182892,1.0,1.0,0.5,10,word_picture_matching,1.0,0.27391642332077026,1.0,1.0,0.4856345057487488
1.0,0.2741999924182892,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.2849927842617035,1.0,1.0,0.49451541900634766
1.0,0.2741999924182892,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.29029640555381775,1.0,1.0,0.48557770252227783
1.0,0.22259999811649323,1.0,1.0,0.5,9,writing_to_dictation,1.0,0.2227005660533905,1.0,1.0,0.4899222254753113
1.0,0.22259999811649323,1.0,1.0,0.5,10,word_picture_matching,1.0,0.23192071914672852,1.0,1.0,0.5029157996177673
1.0,0.22259999811649323,1.0,1.0,0.5,1,phonological_cueing,1.0,0.22662732005119324,1.0,1.0,0.49631622433662415
1.0,0.22259999811649323,1.0,1.0,0.5,8,reading_comprehension,0.9964026212692261,0.2329447865486145,1.0,1.0,0.4850850999355316
1.0,0.22259999811649323,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.2337481826543808,1.0,1.0,0.48995161056518555
1.0,0.2806999981403351,1.0,1.0,0.5,6,story_retelling,1.0,0.28551989793777466,1.0,1.0,0.4829607903957367
1.0,0.2806999981403351,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.2962079644203186,1.0,1.0,0.48548266291618347
1.0,0.2806999981403351,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.28938859701156616,1.0,1.0,0.4832164943218231
1.0,0.2806999981403351,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.28959593176841736,1.0,1.0,0.4855695366859436
1.0,0.2806999981403351,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.2882993221282959,1.0,1.0,0.48660334944725037
1.0,0.1860000044107437,1.0,1.0,0.5,8,reading_comprehension,1.0,0.1874653846025467,1.0,1.0,0.49776601791381836
1.0,0.1860000044107437,1.0,1.0,0.5,8,reading_comprehension,1.0,0.19304746389389038,1.0,1.0,0.48371636867523193
1.0,0.1860000044107437,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.19344083964824677,1.0,1.0,0.4922322928905487
1.0,0.1860000044107437,1.0,1.0,0.5,1,phonological_cueing,1.0,0.18951278924942017,1.0,1.0,0.49594175815582275
1.0,0.1860000044107437,1.0,1.0,0.5,0,SFA_naming,1.0,0.18657365441322327,1.0,1.0,0.4967114329338074
1.0,0.27149999141693115,1.0,1.0,0.5,9,writing_to_dictation,0.9989657998085022,0.2684481739997864,1.0,1.0,0.49063488841056824
1.0,0.27149999141693115,1.0,1.0,0.5,5,script_training,1.0,0.2735074758529663,1.0,1.0,0.49360087513923645
1.0,0.27149999141693115,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.2816600203514099,1.0,1.0,0.48893213272094727
1.0,0.27149999141693115,1.0,1.0,0.5,5,script_training,1.0,0.2733701169490814,1.0,1.0,0.48801618814468384
1.0,0.27149999141693115,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.27865320444107056,1.0,1.0,0.48527616262435913
1.0,0.3257000148296356,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.33800551295280457,1.0,1.0,0.48034432530403137
1.0,0.3257000148296356,1.0,1.0,0.5,9,writing_to_dictation,1.0,0.33044421672821045,1.0,1.0,0.4903273284435272
1.0,0.3257000148296356,1.0,1.0,0.5,0,SFA_naming,1.0,0.3319552540779114,1.0,1.0,0.49804744124412537
1.0,0.3257000148296356,1.0,1.0,0.5,6,story_retelling,1.0,0.3272528350353241,1.0,1.0,0.4839276373386383
1.0,0.3257000148296356,1.0,1.0,0.5,9,writing_to_dictation,1.0,0.3265793025493622,1.0,1.0,0.49335747957229614
1.0,0.1923000067472458,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.21047715842723846,1.0,1.0,0.4809136688709259
1.0,0.1923000067472458,1.0,1.0,0.5,10,word_picture_matching,1.0,0.1968609243631363,1.0,1.0,0.4956779181957245
1.0,0.1923000067472458,1.0,1.0,0.5,0,SFA_naming,1.0,0.20206744968891144,1.0,1.0,0.4876769483089447
1.0,0.1923000067472458,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.20899143815040588,1.0,1.0,0.48913049697875977
1.0,0.1923000067472458,1.0,1.0,0.5,0,SFA_naming,1.0,0.19419020414352417,1.0,1.0,0.49020451307296753
1.0,0.23109999299049377,1.0,1.0,0.5,1,phonological_cueing,1.0,0.24329537153244019,1.0,1.0,0.4897482693195343
1.0,0.23109999299049377,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.23486359417438507,1.0,1.0,0.4842502176761627
1.0,0.23109999299049377,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.24807032942771912,1.0,1.0,0.501108705997467
1.0,0.23109999299049377,1.0,1.0,0.5,9,writing_to_dictation,1.0,0.24056795239448547,1.0,1.0,0.5003296136856079
1.0,0.23109999299049377,1.0,1.0,0.5,10,word_picture_matching,0.9940444827079773,0.23412670195102692,1.0,1.0,0.5027223229408264
1.0,0.3138999938964844,1.0,1.0,0.5,8,reading_comprehension,1.0,0.31648099422454834,1.0,0.9994477033615112,0.5047726631164551
1.0,0.3138999938964844,1.0,1.0,0.5,9,writing_to_dictation,1.0,0.3137931823730469,1.0,1.0,0.49825745820999146
1.0,0.3138999938964844,1.0,1.0,0.5,0,SFA_naming,1.0,0.3223566710948944,1.0,1.0,0.5015701651573181
1.0,0.3138999938964844,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.31718307733535767,1.0,1.0,0.49700188636779785
1.0,0.3138999938964844,1.0,1.0,0.5,6,story_retelling,1.0,0.3341135084629059,1.0,1.0,0.492640882730484
1.0,0.23999999463558197,1.0,1.0,0.5,10,word_picture_matching,0.9965476989746094,0.2459380328655243,1.0,1.0,0.49550768733024597
1.0,0.23999999463558197,1.0,1.0,0.5,0,SFA_naming,1.0,0.24928513169288635,1.0,1.0,0.499017596244812
1.0,0.23999999463558197,1.0,1.0,0.5,5,script_training,1.0,0.25723642110824585,1.0,1.0,0.4956561326980591
1.0,0.23999999463558197,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.2543984651565552,1.0,1.0,0.4924006760120392
1.0,0.23999999463558197,1.0,1.0,0.5,0,SFA_naming,1.0,0.2492043524980545,1.0,1.0,0.501052975654602
1.0,0.3061000108718872,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.31945350766181946,1.0,1.0,0.4888113737106323
1.0,0.3061000108718872,1.0,1.0,0.5,10,word_picture_matching,1.0,0.30485084652900696,1.0,1.0,0.4960532486438751
1.0,0.3061000108718872,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.3262934684753418,1.0,1.0,0.48872581124305725
1.0,0.3061000108718872,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.305598646402359,1.0,1.0,0.4873850345611572
1.0,0.3061000108718872,1.0,1.0,0.5,10,word_picture_matching,1.0,0.30955496430397034,1.0,1.0,0.4934294521808624
1.0,0.14650000631809235,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.1727619171142578,1.0,1.0,0.48852336406707764
1.0,0.14650000631809235,1.0,1.0,0.5,10,word_picture_matching,0.9973615407943726,0.14961694180965424,1.0,0.9932822585105896,0.49387770891189575
1.0,0.14650000631809235,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.14843860268592834,1.0,1.0,0.49221697449684143
1.0,0.14650000631809235,1.0,1.0,0.5,6,story_retelling,1.0,0.1470932960510254,1.0,1.0,0.48959067463874817
1.0,0.14650000631809235,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.16645807027816772,1.0,1.0,0.4924485683441162
1.0,0.25270000100135803,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.27493441104888916,1.0,1.0,0.4948834180831909
1.0,0.25270000100135803,1.0,1.0,0.5,10,word_picture_matching,1.0,0.2575976550579071,1.0,1.0,0.4980884790420532
1.0,0.25270000100135803,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.2539500594139099,1.0,1.0,0.49547144770622253
1.0,0.25270000100135803,1.0,1.0,0.5,0,SFA_naming,1.0,0.25575119256973267,1.0,1.0,0.4955257773399353
1.0,0.25270000100135803,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.2596324682235718,1.0,1.0,0.4840564727783203
1.0,0.19189999997615814,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.1977165937423706,1.0,1.0,0.48258811235427856
1.0,0.19189999997615814,1.0,1.0,0.5,9,writing_to_dictation,0.9986774921417236,0.19005832076072693,1.0,1.0,0.49823564291000366
1.0,0.19189999997615814,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.2041015326976776,1.0,1.0,0.49128222465515137
1.0,0.19189999997615814,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.20203924179077148,1.0,1.0,0.48514267802238464
1.0,0.19189999997615814,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.20586957037448883,1.0,1.0,0.4928007125854492
1.0,0.24269999563694,1.0,1.0,0.5,1,phonological_cueing,0.9983126521110535,0.24488887190818787,1.0,1.0,0.497482568025589
